partNo,hsnCode,description,productGroup,category,uom,gstPct,piePrice,elgiPrice,reorderLevel,safetyStock,defaultBinId,notes
B013005830031,84149019,AFTER COOLER - F4 ALPHA 55KW,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,82206,87961,,,,
B013005830033,,AFTER COOLER-WUXI-OA1,OFSAC Spares,OFSAC Spares,Nos,18,560048,,,,,
B013005830034,,AFTER COOLER OA2,OFSAC Spares,OFSAC Spares,Nos,18,356980,,,,,
B013005830035,84149019,AFTER COOLER OA1,OFSAC Spares,OFSAC Spares,Nos,18,301132,,,,,
B013005830038,84149019,AFTER COOLER_WI 90,OFSAC Spares,OFSAC Spares,Nos,18,117331,,,,,
B013005830044,,AIR COOLER EG45,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,73803,78970,,,,
B013005830046,,AFTER COOLER - OA1 ALPHA UG,OFSAC Spares,OFSAC Spares,Nos,18,328101,,,,,
B013005830047,,AFTER COOLER - OA2 ALPHA UG,OFSAC Spares,OFSAC Spares,Nos,18,430737,,,,,
B013005830053,,AFTER COOLER OA2,OFSAC Spares,OFSAC Spares,Nos,18,562097,,,,,
B013005830056,,AFTER COOLER - OA3 ALPHA,OFSAC Spares,OFSAC Spares,Nos,18,532083,,,,,
B013005970002,84149019,AFTER COOLER ASSY SS TUBE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,291977,312416,,,,
B013005970003,,AFTER COOLER ASSY SS TUBE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,581465,622168,,,,
B013006060001,84195010,AFTER COOLER ASSY-E250 WC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,812410,869279,,,,
B013006060003,84195010,OIL COOLER W/O AFTER COOLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1072745,1147838,,,,
B013206660001,84149019,OIL SAMPLING VALVE 1/4IN BSP,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5249,5617,,,,
B013405480004,,4 WAY CHANGE OVER VALVE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,319300,341651,,,,
B013405480015,,SPARE KIT 4 WAY VALVE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,33872,36244,,,,
B013405480016,,SPARE KIT FOR MAIN VALVE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,75245,80513,,,,
B013405480017,,MAIN VALVE 4 WAY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,451134,482714,,,,
B013405480018,,AB 040 SPARE KIT FOR 4WA,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,46598,49860,,,,
B013405480019,,CONTROLLER GOC35,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,167257,178965,,,,
B013405480022,,"4"" VALVE WITH ACTUATOR",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,91198,97582,,,,
B013405480023,,"6"" VALVE WITH ACTUATOR",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,111798,119624,,,,
B013405480024,,"8"" VALVE WITH ACTUATOR",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,102356,109521,,,,
B013405480025,,"SEAL KIT FOR 4"" VALVE",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15532,16620,,,,
B013405480026,,"SEAL KIT FOR 6"" VALVE",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,18950,20277,,,,
B013405480027,,"SEAL KIT FOR 8"" VALVE",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,27958,29916,,,,
B013406760001,84149019,FLOW CONTROL VALVE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,629,674,,,,
B013406760002,84149019,FLOW CONT VAL 1/8 NPTX6 MM TUB,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1514,1620,,,,
B013406760003,84812000,FLOW CONTROL VALVE - BREATHER,OFSAC Spares,OFSAC Spares,Nos,18,3496,,,,,
B013506640001,,4 inch SAE flange (ASTM pipe),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4881,5223,,,,
B013604620001,84213920,GASKET SEPARATOR ELEMENT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1368,1464,,,,
B013607100001,68052090,GASKET 2-PASS 6 INCHES API,OFSAC Spares,OFSAC Spares,Nos,18,18216,,,,,
B013607100002,68052090,GASKET 6 INCHE OIL COOLER-API,OFSAC Spares,OFSAC Spares,Nos,18,10843,,,,,
B013704300002,73269099,T-BOLT CLAMP DIA 159,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,151,162,,,,
B014002,84796000,W/COOLED A/C 40CFM HOR SUMMITS,RCD Spares,RCD Spares,Nos,18,67263,71972,,,,
B014005480004,,MUFFLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,58892,63015,,,,
B014005480005,,EXHAUST MUFFLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,20193,21607,,,,
B014005480008,,EXHAUST SEAL KIT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,45977,49196,,,,
B014305830001,84149090,INTER COOLER OA3,OFSAC Spares,OFSAC Spares,Nos,18,307539,,,,,
B014305830002,84149090,INTER COOLER OA02,OFSAC Spares,OFSAC Spares,Nos,18,112149,,,,,
B014305830005,,INTER COOLER-WUXI-OA1,OFSAC Spares,OFSAC Spares,Nos,18,516316,,,,,
B014305830007,,INTER COOLER OA2,OFSAC Spares,OFSAC Spares,Nos,18,362503,,,,,
B014305830008,,INTER COOLER OA1,OFSAC Spares,OFSAC Spares,Nos,18,289163,,,,,
B014305830009,,COOLER ASSEMBLY OA2,OFSAC Spares,OFSAC Spares,Nos,18,701259,,,,,
B014305830010,,INTER COOLER-OA1 ALPHA UG,OFSAC Spares,OFSAC Spares,Nos,18,303812,,,,,
B014305830011,,INTER COOLER - OA2 ALPHA UG,OFSAC Spares,OFSAC Spares,Nos,18,380819,,,,,
B014305830015,,INTER COOLER OA2,OFSAC Spares,OFSAC Spares,Nos,18,539386,,,,,
B014305830016,,INTER COOLER - OA3 ALPHA,OFSAC Spares,OFSAC Spares,Nos,18,531290,,,,,
B014306060001,,INTER COOLER SS OW4,OFSAC Spares,OFSAC Spares,Nos,18,789621,,,,,
B014306890002,,EVAPORATOR 40 CFM DRYER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,23988,25668,,,,
B014306890003,,EVAPORATOR 150CFM - ADWIS 250,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,64038,68521,,,,
B014405480004,84213920,DEW POINT METER WITH BOX SMA0,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,455787,487693,,,,
B014405480005,,DEWPOINT METER -80 TO +2,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,318757,341070,,,,
B014405480006,,DEW POINT METER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,225313,241085,,,,
B01447050001,,930EI0044-DEW POINT TRANSMITTE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,625752,669555,,,,
B01447050003,,930EI0020-DESICANT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1239,1326,,,,
B014505480001,,HMI - DISPLAY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,185510,198496,,,,
B014505480005,,SENSOR,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,29668,31745,,,,
B014505480006,,DIGITAL MODULE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,124770,133504,,,,
B014505480007,,ANALOG MODULE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,108322,115905,,,,
B014505480008,,SENSOR 0 250C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,34181,36574,,,,
B014505480009,,HMI,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,103728,110989,,,,
B014505480015,,RTD PT160 (FOR AIR TANK),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,18239,19516,,,,
B014505480016,,RTD PT160 (FOR AIR LINE),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,26180,28013,,,,
B014508060002,,TEMP INDICATOR SZ82005,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2091,2238,,,,
B014602150001,40103999,Cogged Belt XPZ 912,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,803,860,,,,
B014602150002,40103999,Cogged Belt XPZ 937,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,945,1012,,,,
B014602150003,40103999,COGGED BELT XPZ 875,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,827,885,,,,
B014602150005,40103999,COGGED BELT XPZ 925,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,831,890,,,,
B014602150011,40103590,BELT QUADPOWER III XPZ 800,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,883,945,,,,
B014602150026,,BELT QUADPOWER III XPZ 1140,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1077,1153,,,,
B014602150031,40103590,BELT QUADPOWER III XPZ 1180,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1185,1268,,,,
B014606410014,,BELT QP4 XPA 1450,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2653,2839,,,,
B014606410016,,BELT QP4 XPA 1400,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1531,1639,,,,
B014606410035,40103590,BELT QP4 XPZ 925 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2255,2413,,,,
B014606410036,40103590,BELT QP4 XPZ 950 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2313,2475,,,,
B014606410037,,BELT QPIII XPZ 987 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1946,2083,,,,
B014606410042,40103590,BELT QP4 XPA 1382 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3715,3976,,,,
B014606410043,40103590,BELT QP4 XPA 1382 SET III,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5517,5904,,,,
B014606410045,40103590,BELT QP4 XPA 1400 SET III,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5491,5876,,,,
B014606410047,,BELT QP4 XPA 1450 SET III,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4956,5303,,,,
B014606410050,,BELT QP4 XPA 1582 SET III,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6020,6442,,,,
B014606410051,40103590,BELT QP4 XPZ 1037 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2409,2578,,,,
B014606410052,40103590,BELT QP4 XPZ 1080 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2281,2441,,,,
B014606410054,40103590,BELT QP4 XPZ 1162 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2350,2515,,,,
B014606410055,40103590,BELT QP4 XPZ 1180 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2418,2588,,,,
B014606410057,,BELT QP4 XPZ 1212 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2006,2147,,,,
B014606410058,40103590,BELT QP4 XPZ 1237 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2491,2666,,,,
B014606410059,,BELT QP4 XPZ 1250 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2265,2424,,,,
B014606410060,40103590,BELT QP4 XPZ 1262 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2428,2598,,,,
B014606410062,40103590,BELT QP4 XPZ 850 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2041,2184,,,,
B014606410063,40103590,BELT QP4 XPZ 875 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2057,2201,,,,
B014606410066,40103999,BELT QP4 XPB 1320 SET III,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8951,9578,,,,
B014606410067,40103590,BELT QP4 XPB 1340 SET III,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8771,9385,,,,
B014606410068,40103590,BELT QP4 XPB 1400 SET III,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,9353,10008,,,,
B014606410069,40103590,BELT QP4 XPB 1450 SET III,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10819,11577,,,,
B014606410070,40103590,BELT QP4 XPB 1500 SET III,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,9532,10200,,,,
B014606410074,40103590,BELT QPIII XPZ 1337 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3884,4156,,,,
B014606410075,40103590,BELT QP4 XPZ 1140 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2448,2620,,,,
B014606410076,40103590,BELT QP4 XPZ 1202 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2225,2381,,,,
B014606410077,40103590,BELT QP4 XPZ 987 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1955,2092,,,,
B014606410079,,BELT QPIII XPB 1700 SET III,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10905,11669,,,,
B014606410083,,BELT QP4 XPZ 730,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1077,1153,,,,
B014606410084,40103590,BELT QP4 XPZ 750,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1201,1286,,,,
B014606410086,40103590,BELT QP4 XPZ 812 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2232,2389,,,,
B014606410087,40103590,BELT QP4 XPZ 837,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1103,1181,,,,
B014606410089,40103590,BELT QP4 XPZ 1060 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3236,3463,,,,
B014606410090,40103590,BELT QP4 XPZ 1112 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2999,3209,,,,
B014606410091,,BELT QP4 XPZ 1120 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2851,3051,,,,
B014606410092,40103590,BELT QP4 XPA 1207 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3870,4141,,,,
B014606410094,,BELT QP4 XPB 1650 SET IV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,14527,15544,,,,
B014606410096,,BELT QP4 XPB 1600 SET IV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,14139,15129,,,,
B014606410097,,BELT QP4 XPA 1285 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4745,5078,,,,
B014606410098,,BELT QP4 XPB 1650 SET III,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10905,11669,,,,
B014606410099,40103999,BELT QP4 XPB 1260 SET III,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,9387,10045,,,,
B014606410100,40103590,BELT QP4 XPA 1332 SET II,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4226,4522,,,,
B014606410111,40103590,BELT QP4 XPA 1307 SET III,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7205,7710,,,,
B014606410113,,BELT QP4 XPB 1690 SET IV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,14825,15863,,,,
B014606410117,,BELT QP4 XPA 1357 SET III,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7250,7758,,,,
B014606410120,40103590,BELT QP4 XPZ 1212 SET III,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4457,4769,,,,
B014606410121,40103590,BELT QP4 XPZ 1237 SET III,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4850,5190,,,,
B014606410122,40103590,BELT QP4 XPZ 1250 SET III,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5126,5485,,,,
B014606410123,40103590,BELT QP4 XPZ 1262 SET III,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4646,4972,,,,
B014606410124,40103590,BELT QP4 XPZ 1287 SET III,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4966,5314,,,,
B014606410125,40103590,BELT QP4 XPZ 1320 SET III,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5276,5646,,,,
B014606410127,40103590,BELT QP4 XPZ 1362 SET III,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6703,7173,,,,
B014606410130,40103590,BELT QP4 XPZ 1237 SET IV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5552,5941,,,,
B014606410131,40103590,BELT QP4 XPZ 1287 SET IV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7000,7490,,,,
B014606410137,,BELT QP4 XPA 1257 SET IV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8616,9220,,,,
B014606410149,,BELT QP4 XPZ 812,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1180,1263,,,,
B015000110016,,AD1467-EX.VALVE ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12174,13027,,,,
B015000110052,84213990,Exhaust Valve Right,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,44231,47328,,,,
B015000110053,84213990,Exhaust Valve left,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,44231,47328,,,,
B015000110080,84149019,AD614- VALVE SOLENOID E14611W,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3367,3603,,,,
B015000110084,84213990,"AD658- MUFFLER 1"" DPS 60A -100",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4204,4499,,,,
B015000110086,84149019,AS079- SOL. AMISCO 24V,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3367,3603,,,,
B015000110132,84149019,"AD016-VALVE SOLENOID 1/4"" NC",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4040,4323,,,,
B015000110133,84149019,"AD346-VALVE SOLENOID 1/4"" NO",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4040,4323,,,,
B015000110134,84149019,AS164-SPARE KIT INLET FLOW CON,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8638,9243,,,,
B015000110135,84149019,AS165-SPARE KIT INLET FLOW CON,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16959,18147,,,,
B015000110136,,AS169-SPARE KIT EXHAUST VALVE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2718,2909,,,,
B015000110137,84149019,AS176-MUFFLER DP480-960,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15188,16252,,,,
B015000110138,84149019,AS177-MUFFLER DP1440-1920,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,21302,22794,,,,
B015000110139,84149019,AS208-CONTROLLER DP144-1920,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,45043,48197,,,,
B015000110140,84149019,AS210-ACTIVATED ALUMINA,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,742,794,,,,
B015000110141,,AS715-SPARE KIT -MICRO FILTER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12578,13459,,,,
B015000110142,,AS716-SPARE KIT -MICRO FILTER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12578,13459,,,,
B015000110143,84149019,AS723-SPARE KIT -MICRO FILTER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,20795,22251,,,,
B015000110144,84149019,AS724-SPARE KIT -MICRO FILTER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,20795,22251,,,,
B015000110145,84149019,AS693 - FILTER ELEMENT ASSY T2,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7086,7583,,,,
B015000110146,84149019,SK285A - SEALS AND O-RING KIT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10552,11291,,,,
B015000110147,84149019,SK222A - EXH VAL SPARE KIT DPS,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3367,3603,,,,
B015000110148,84149019,SK318A-SEAL KIT WITH DESICANT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,55022,58874,,,,
B015000110149,84149019,SK231A-CONT DPS (MODEL DS31-90,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,24208,25903,,,,
B015000110150,84149019,SK272A-DESI WITH SEAL KIT DSP,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,68187,72961,,,,
B015000110151,84149019,SK266A - SHUT VALVE ASSY S KIT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12965,13873,,,,
B015000110152,84149019,SK240A - INLET VALVE ASSY SPAR,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5964,6382,,,,
B015000110153,84149019,SK239A - EXHA VALVE SPARE KIT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5351,5726,,,,
B015000110154,84149019,SK238A - SEALS AND O-RING SPAR,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3319,3552,,,,
B015000110155,,AD614 - 24V PRE FILTER DRAIN V,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3367,3603,,,,
B015000110156,84149019,SK235A - CONTROLLER DSP (DS31-,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,24208,25903,,,,
B015000110157,84149019,SK273A - DESICCANT WITH SEAL K,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,82404,88173,,,,
B015000110158,84149019,SK267A - SHUTTLE VALVE ASSY SP,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13151,14072,,,,
B015000110159,84149019,SK274A - DESICCANT WITH SEAL K,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,125210,133975,,,,
B015000110160,84149019,SK268A - SHUTTLE VALVE ASSY SP,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15290,16361,,,,
B015000110161,84149019,SK244A - INLET VALVE ASSY SPAR,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7900,8453,,,,
B015000110162,84149019,SK239A - EXHA VALVE SPARE KIT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5351,5726,,,,
B015000110163,84149019,SK243A - SEALS AND O-RING SPAR,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4223,4519,,,,
B015000110164,84149019,SK275A - DESICCANT WITH SEAL K,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,158910,170034,,,,
B015000110165,84149019,SK269A-SHUTTLE VALVE ASSY SPAR,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15781,16886,,,,
B015000110167,84149019,SK239A -EXHA VALVE SPARE KIT D,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8539,9137,,,,
B015000110168,84149019,AS697-FILTER ELEMENT ASSY T600,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,9786,10472,,,,
B015000110169,,SK276A - DESICCANT WITH SEAL K,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,223205,238830,,,,
B015000110170,84149019,SK270A - SHUTTLE VALVE ASSY SP,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15290,16361,,,,
B015000110171,84149019,SK251A-PILOT OPERATED VALVE AS,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,9431,10092,,,,
B015000110172,84149019,SK249A-SEALS AND O RING KIT DP,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5429,5810,,,,
B015000110173,,SK277A - DESICCANT WITH SEAL K,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,455918,487833,,,,
B015000110174,84149019,SK271A-SHUT VALVE ASSY SPARE K,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,27670,29607,,,,
B015000110175,84149019,SK251A - PILOT OPERATED VALVE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13351,14286,,,,
B015000110184,,M36 KIT HLD 3X-5X,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,21035,22508,,,,
B015000110185,84149019,AS021 - SPARE KIT PRE FILTER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5051,5405,,,,
B015000110186,84149019,AS384 - SPARE KIT SEALS AND O,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1383,1480,,,,
B015000110187,84149019,AS063 - SPARE KIT EXHAUST VALV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1615,1729,,,,
B015000110188,84149019,AD221 - TOWER SCREEN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,324,347,,,,
B015000110189,84149019,AD046 - MUFFLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,639,684,,,,
B015000110190,84149019,AS211 - ACTIVATED ALUMINA,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1302,1394,,,,
B015000110191,,AS158 - 24V CONTROLLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6372,6819,,,,
B015000110192,84149019,AS068 - SPARE KIT SEALS AND O,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4817,5155,,,,
B015000110193,84149019,AS062 - SPARE KIT EXHAUST VALV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1870,2001,,,,
B015000110195,84149019,AD615 - MUFFLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1152,1233,,,,
B015000110196,84149019,AD2016- COVER TOP DRY SPELL H,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,22571,24151,,,,
B015000110197,84213990,AS717-HLD30X-38X PRE FILTER E,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,21985,23524,,,,
B015000110200,,AD1645 MUFFLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3314,3546,,,,
B015000110202,,AD573-EXHAUST VALVE ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12301,13163,,,,
B015000110203,,AD144-EXHAUST VALVE ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13533,14481,,,,
B015000110205,,AS910- INTAKE VALVE ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16362,17508,,,,
B015000110206,,AS911- INTAKE VALVE ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,46431,49682,,,,
B015000110207,84213990,AS912- INTAKE VALVE ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,67897,72650,,,,
B015000110208,84213990,AS166- INTAKE VALVE ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,72654,77740,,,,
B015000110209,84213990,AD1382- INTAKE VALVE ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,122980,131589,,,,
B015000110210,,AS174-NON RETURN VALVE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,36933,39519,,,,
B015000110211,,AS173-NON RETURN VALVE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15701,16801,,,,
B015000110212,,AD521- EXHAUST VALVE ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,40815,43673,,,,
B015000110213,,AD495- EXHAUST VALVE ASS,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,43418,46458,,,,
B015000110214,,AD537-EXHAUST VALVE ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,40545,43384,,,,
