partNo,hsnCode,description,productGroup,category,uom,gstPct,piePrice,elgiPrice,reorderLevel,safetyStock,defaultBinId,notes
22401069,84149019,OBS PISTON RINGS DIA 127 HV,RCD Spares,RCD Spares,Nos,18,998,1068,,,,
22401079,84149019,OBS PISTON RINGS DIA 197,RCD Spares,RCD Spares,Nos,18,3989,4269,,,,
22401099,84149019,OBS GASKET SS02/03/05,RCD Spares,RCD Spares,Nos,18,235,252,,,,
22401109,84149019,OBS GASKET SS 07/10,RCD Spares,RCD Spares,Nos,18,241,258,,,,
22401119,84149019,OBS GASKET SS 15,RCD Spares,RCD Spares,Nos,18,1269,1358,,,,
22401129,84149019,OBS GASKET TS 02/03,RCD Spares,RCD Spares,Nos,18,279,299,,,,
22401139,84149019,OBS GASKET TS 05/07,RCD Spares,RCD Spares,Nos,18,279,299,,,,
22401149,84149019,OBS GASKET TS 10,RCD Spares,RCD Spares,Nos,18,718,769,,,,
22401159,84149019,OBS GASKET TS 12/15,RCD Spares,RCD Spares,Nos,18,1007,1078,,,,
22401169,84149019,OBS GASKET HV 20/25 SERIES,RCD Spares,RCD Spares,Nos,18,3045,3259,,,,
22401179,84149019,OBS GASKET HV 30 SERIES,RCD Spares,RCD Spares,Nos,18,2363,2529,,,,
22401189,84149019,OBS GASKET HV 40 SERIES,RCD Spares,RCD Spares,Nos,18,3641,3896,,,,
22401199,84149019,OBS GASKET HP 03/05,RCD Spares,RCD Spares,Nos,18,592,634,,,,
22401209,84148090,OBS GASKET HP07/10,RCD Spares,RCD Spares,Nos,18,839,898,,,,
22401219,84149019,OBS GASKET HP20,RCD Spares,RCD Spares,Nos,18,1492,1597,,,,
22401229,84149019,OBS GASKET SP 10/12/15/20,RCD Spares,RCD Spares,Nos,18,2229,2386,,,,
22401249,,OBS GASKET LG 01 080,RCD Spares,RCD Spares,Nos,18,474,508,,,,
22401259,84149019,OBS GASKET LG01100,RCD Spares,RCD Spares,Nos,18,408,437,,,,
22401269,84149019,OBS GASKET LG 11 100,RCD Spares,RCD Spares,Nos,18,408,437,,,,
22401279,84149019,OBS GASKET LG02100,RCD Spares,RCD Spares,Nos,18,457,489,,,,
22401419,84149019,OBS CONTROL SYSTEM HP 03 05,RCD Spares,RCD Spares,Nos,18,1966,2104,,,,
22401429,84149019,OBS CONTROL SYSTEM HP07/10,RCD Spares,RCD Spares,Nos,18,2297,2458,,,,
22401509,84149019,OBS RING PACKING HP03/05/07/10,RCD Spares,RCD Spares,Nos,18,1155,1236,,,,
22401519,84149019,OBS RING PACKING HP 20,RCD Spares,RCD Spares,Nos,18,991,1061,,,,
22401529,84149019,OBS PISTON RINGS DIA 50 SP,RCD Spares,RCD Spares,Nos,18,533,571,,,,
22401539,84149019,OBS GASKET COOL/CONT SYSTEM SP,RCD Spares,RCD Spares,Nos,18,778,833,,,,
22401549,84149019,OBS GASKET COOL/CONT SYS HV20,RCD Spares,RCD Spares,Nos,18,1618,1732,,,,
22401559,,OBS GASKET COOL/CONT SYS HV40,RCD Spares,RCD Spares,Nos,18,1391,1489,,,,
22401569,84149019,OBS INLET AIR FILTER DRY HV,RCD Spares,RCD Spares,Nos,18,3692,3951,,,,
22401579,84149019,OBS PISTON RINGS DIA 127 SP,RCD Spares,RCD Spares,Nos,18,1618,1732,,,,
22401589,84149019,OBS PISTON RINGS DIA 65 VP SER,RCD Spares,RCD Spares,Nos,18,491,526,,,,
22402089,,OBS 5000H RAC UNIT HV30 SERIES,RCD Spares,RCD Spares,Nos,18,28528,30525,,,,
22402139,84149019,OBS RAC UNIT SP SERIES 2500H,RCD Spares,RCD Spares,Nos,18,11594,12406,,,,
22402219,84149019,OBS PISTON RINGS DIA 90 (GOET,RCD Spares,RCD Spares,Nos,18,646,692,,,,
22402229,84149019,OBS GASKET TS 05/M,RCD Spares,RCD Spares,Nos,18,1127,1206,,,,
22402279,84149019,C/SHAFT SUB-ASSY HV20/30,RCD Spares,RCD Spares,Nos,18,15186,16250,,,,
22402289,84149019,C/SHAFT SUB-ASSY HV40,RCD Spares,RCD Spares,Nos,18,20559,21999,,,,
22402299,84149019,"OBS NRV ASSY 1 1/2"" BSP-TEFLON",RCD Spares,RCD Spares,Nos,18,315,338,,,,
22402309,84149019,KIT TUNE UP HP20330S 2500 HOUR,RCD Spares,RCD Spares,Nos,18,48711,52121,,,,
22402469,84149019,KIT TUNE UP THPC 200 ABB,RCD Spares,RCD Spares,Nos,18,4035,4318,,,,
22402479,84149019,KIT CRANK SHAFT SUB ASSY HV21,RCD Spares,RCD Spares,Nos,18,21753,23276,,,,
22402519,84149019,"Kit, Gasket TS 10 120 HT",RCD Spares,RCD Spares,Nos,18,1044,1118,,,,
22402529,84149019,KIT I YEAR TS03 LB,RCD Spares,RCD Spares,Nos,18,1124,1203,,,,
22402539,,KIT EX WRRTY 1 YEAR HP15 20,RCD Spares,RCD Spares,Nos,18,1049,1123,,,,
22402549,84149019,I YEAR COMPH KIT HV21,RCD Spares,RCD Spares,Nos,18,3015,3227,,,,
22402589,,KIT EX WRRTY 2 YEAR HP15 20,RCD Spares,RCD Spares,Nos,18,12539,13417,,,,
22402609,84149019,UPTIME WRRTY IIYEAR KIT HV21,RCD Spares,RCD Spares,Nos,18,36263,38802,,,,
22402669,84149019,KIT I YEAR SS03/05 LB,RCD Spares,RCD Spares,Nos,18,1716,1837,,,,
22402739,84149019,KIT II YEAR TS05 LB,RCD Spares,RCD Spares,Nos,18,4785,5120,,,,
22402749,84149019,UPTIME WRRTY IIYEAR KIT TS10,RCD Spares,RCD Spares,Nos,18,7812,8359,,,,
22402759,84149019,UPTIME WRRTY IIYEAR KIT TS15,RCD Spares,RCD Spares,Nos,18,8447,9039,,,,
22402789,,KIT EX WRRTY 3 YR HP15 20,RCD Spares,RCD Spares,Nos,18,14842,15881,,,,
22402809,,UPTIME WRRTY IIIYEAR KIT HV21,RCD Spares,RCD Spares,Nos,18,37788,40434,,,,
22402889,84149019,KIT III YEAR TS05 LB,RCD Spares,RCD Spares,Nos,18,5904,6318,,,,
22402899,,KIT EX WRRTY 3 YR TS10,RCD Spares,RCD Spares,Nos,18,7470,7993,,,,
22402909,84149019,UPTIME WRRTY IIIYEAR KIT TS15,RCD Spares,RCD Spares,Nos,18,10062,10767,,,,
22402949,84149019,SP KIT PRE FILTER 10/20/30/45,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4246,4544,,,,
22402959,84149019,SP KIT SEALS AND O RING 10/20,RCD Spares; EPSAC ROCD Spares,RCD Spares,Nos,18,1673,1791,,,,
22402969,84149019,SP KIT EXHAUST VALVE 10/20,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2031,2174,,,,
22402979,84213990,TOWER SCREEN 10/20,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,516,553,,,,
22403009,84213920,CONTROLLER 10/20/45,RCD Spares; EPSAC ROCD Spares,RCD Spares,Nos,18,10021,10723,,,,
22403019,84213920,SOLENOID VALVE 24V 10/20/30/45,RCD Spares,RCD Spares,Nos,18,3812,4079,,,,
22403029,84213920,PRE FLTR D/VALVE 24V 10/20/30,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4328,4631,,,,
22403059,84149019,SP KIT EXHAUST VALVE 30/45,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2395,2563,,,,
22403069,84213920,TOWER SCREEN 30/45,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1107,1185,,,,
22403139,84149019,KIT 1 INCH NRV BRASS,RCD Spares,RCD Spares,Nos,18,418,448,,,,
22403179,84149019,KIT TS10HT 1ST YEAR EXTEND WAR,RCD Spares,RCD Spares,Nos,18,1015,1087,,,,
22403189,,KIT TS10HT 2ND YEAR EXTEND WAR,RCD Spares,RCD Spares,Nos,18,6859,7340,,,,
22403219,84149019,KIT TOP BLOCK W/B SS02 03 05,RCD Spares,RCD Spares,Nos,18,17016,18208,,,,
22403229,84149019,KIT TOP BLOCK WO/B SS02 03 05,RCD Spares,RCD Spares,Nos,18,15208,16273,,,,
22403239,84149019,KIT TOP BLOCK W/B HP03 05,RCD Spares,RCD Spares,Nos,18,17634,18869,,,,
22403249,84149019,KIT TOP BLOCK WO/B HP03 05,RCD Spares,RCD Spares,Nos,18,19017,20349,,,,
22403259,84149019,KIT TOP BLOCK W/B TS02 03,RCD Spares,RCD Spares,Nos,18,18193,19467,,,,
22403269,84149019,KIT TOP BLOCK WO/B SS02 03 05,RCD Spares,RCD Spares,Nos,18,12998,13908,,,,
22403279,84149019,KIT TOP BLOCK W/B SS07 10,RCD Spares,RCD Spares,Nos,18,26605,28468,,,,
22403289,84149019,KIT TOP BLOCK WO/B SS07 10,RCD Spares,RCD Spares,Nos,18,15409,16488,,,,
22403299,84149019,KIT TOP BLOCK W/B TS05 07,RCD Spares,RCD Spares,Nos,18,16897,18080,,,,
22403309,84149019,KIT TOP BLOCK WO/B TS05 07,RCD Spares,RCD Spares,Nos,18,14405,15414,,,,
22403319,84149019,KIT TOP BLOCK W/B HP07 10,RCD Spares,RCD Spares,Nos,18,24252,25950,,,,
22403329,84149019,KIT TOP BLOCK WO/B HP07 10,RCD Spares,RCD Spares,Nos,18,21880,23412,,,,
22403339,84149019,KIT W/B COM C/S ASSY TS05H,RCD Spares,RCD Spares,Nos,18,27720,29661,,,,
22403349,84149019,KIT WO/B COM C/S ASSY TS05H,RCD Spares,RCD Spares,Nos,18,24994,26744,,,,
22403359,84149019,KIT W/B COM C/S ASSY SS03 05 H,RCD Spares,RCD Spares,Nos,18,17215,18421,,,,
22403369,84149019,KIT WO/B COM C/S ASSY SS03 05H,RCD Spares,RCD Spares,Nos,18,14123,15112,,,,
22403379,84149019,KIT W/B COM C/S ASSY TS07H,RCD Spares,RCD Spares,Nos,18,17470,18693,,,,
22403389,84149019,KIT WO/B COM C/S ASSY TS07H,RCD Spares,RCD Spares,Nos,18,22598,24180,,,,
22403399,84149019,KIT W/B COM C/S ASSY SS07 10H,RCD Spares,RCD Spares,Nos,18,22337,23901,,,,
22403409,84149019,KIT WO/B COM C/S ASSY SS07 10H,RCD Spares,RCD Spares,Nos,18,18804,20121,,,,
22403449,84149019,KIT HP20400 PISTON RING DIA140,RCD Spares,RCD Spares,Nos,18,1854,1984,,,,
22403479,84149019,KIT HP20400 GASKETS,RCD Spares,RCD Spares,Nos,18,1979,2118,,,,
22403489,,KIT RET FIT 1HPOF FIAC TO ELGI,RCD Spares,RCD Spares,Nos,18,1862,1993,,,,
22403669,84149019,KIT 2500HRS HV200CFMOF SERVICE,RCD Spares,RCD Spares,Nos,18,56561,60521,,,,
22403679,,KIT 5000HRS HV 200CFM OF,RCD Spares,RCD Spares,Nos,18,58982,63111,,,,
22403689,84149019,KIT 7500HRS HV 200CFM OF,RCD Spares,RCD Spares,Nos,18,318536,340834,,,,
22403699,,"KIT, TUNE UP 15000 hrs",RCD Spares,RCD Spares,Nos,18,534314,571716,,,,
22403839,84149019,KIT HP20400 PISTON RING DIA 78,RCD Spares,RCD Spares,Nos,18,602,645,,,,
22403849,84149019,KIT HP20400 PISTON RING DIA 50,RCD Spares,RCD Spares,Nos,18,274,294,,,,
22403859,84149019,KIT HP20250S 3500HRS,RCD Spares,RCD Spares,Nos,18,28361,30347,,,,
22403869,84149019,KIT HP20250S 7500HRS,RCD Spares,RCD Spares,Nos,18,53992,57772,,,,
22403889,84149019,KIT VALVE HP20 250S,RCD Spares,RCD Spares,Nos,18,16726,17897,,,,
22403899,84149019,KIT GASKET MS20 LB PET-25,RCD Spares,RCD Spares,Nos,18,1914,2048,,,,
22403909,84149019,KIT DIA50 DISC VALVE,RCD Spares,RCD Spares,Nos,18,7031,7524,,,,
22403919,84149019,KIT DIA78 DISC VALVE,RCD Spares,RCD Spares,Nos,18,7936,8492,,,,
22403949,,KIT GASKET TS20LB PET-33,RCD Spares,RCD Spares,Nos,18,3891,4164,,,,
22432250,84213920,DUV CUM SOL VALVE ASSY 220V/50,RCD Spares,RCD Spares,Nos,18,6104,6532,,,,
22432829,84149019,KIT GASKET CYLINDER HEAD TS03,RCD Spares,RCD Spares,Nos,18,547,586,,,,
22432839,84149019,KIT GASKET CYLINDER HEAD TS07,RCD Spares,RCD Spares,Nos,18,859,920,,,,
22433049,84149019,KIT;GASKET;HV21 SERIES,RCD Spares,RCD Spares,Nos,18,1939,2075,,,,
22433079,84149019,AIR FILTER ASSY 95CFM HV21,RCD Spares,RCD Spares,Nos,18,1717,1838,,,,
22434139,84149019,OBS PISTON RINGS DIA 100 NEW,RCD Spares,RCD Spares,Nos,18,693,742,,,,
22434199,84149019,C ROD CR SHAFT AY W BRG TS10HT,RCD Spares,RCD Spares,Nos,18,21526,23033,,,,
22434209,84149019,KIT TUNE UP TS 10/15OF 2500Hrs,RCD Spares,RCD Spares,Nos,18,45848,49058,,,,
22434249,,ACTIVATED ALUMINA 45 AS152,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,29839,31928,,,,
22434259,84149019,KIT TUNE UP TS10/15OF 5000 Hrs,RCD Spares,RCD Spares,Nos,18,120409,128838,,,,
22434279,84149019,KIT C/SHAFT SUB ASSY TS10 HT,RCD Spares,RCD Spares,Nos,18,7775,8320,,,,
22434309,84149019,KIT HP20400S 2500HRS SPARE,RCD Spares,RCD Spares,Nos,18,80758,86412,,,,
22434359,,KIT SS15HN FINGER VALVE,RCD Spares,RCD Spares,Nos,18,30528,32665,,,,
22434419,84149019,KIT A/C PIPE ASSY TS05 HN 220L,RCD Spares,RCD Spares,Nos,18,3778,4043,,,,
22434439,84149019,KIT A/C PIPE ASSY TS07 HN 220L,RCD Spares,RCD Spares,Nos,18,3902,4176,,,,
22434449,84149019,KIT A/C PIPE ASSYNO1 TS10/15HN,RCD Spares,RCD Spares,Nos,18,4869,5210,,,,
22434459,84149019,KIT A/CPIPEASSY NO2TS10/15 HN,RCD Spares,RCD Spares,Nos,18,5578,5969,,,,
22434469,84149019,KIT A/C PIPE ASSY SS03 HN 160L,RCD Spares,RCD Spares,Nos,18,4287,4588,,,,
22434479,84149019,KIT A/C PIPE ASSY SS05 HN 220L,RCD Spares,RCD Spares,Nos,18,4083,4369,,,,
22434489,84149019,KIT A/C PIPE ASSY SS07/10 HN,RCD Spares,RCD Spares,Nos,18,4540,4858,,,,
22434499,84149019,KIT A/C PIPE ASSY SS10 HN 220L,RCD Spares,RCD Spares,Nos,18,4169,4461,,,,
22434509,84149019,KIT A/C PIPE ASSY SS10 HN 420L,RCD Spares,RCD Spares,Nos,18,4364,4670,,,,
22434529,84149019,KIT A/C PIPE NO2 ASSY TS10HT,RCD Spares,RCD Spares,Nos,18,5161,5523,,,,
22434539,84149019,KITA/CPIPE ASSY NO2 TS10/15HN,RCD Spares,RCD Spares,Nos,18,5494,5879,,,,
22434559,84149019,KIT 2500HRS HV100CFMOF SERVICE,RCD Spares,RCD Spares,Nos,18,22981,24590,,,,
22434569,,KIT 5000HRS HV 100CFM OF,RCD Spares,RCD Spares,Nos,18,24559,26279,,,,
22434579,84149019,KIT 7500HRS HV 100CFM OF,RCD Spares,RCD Spares,Nos,18,111248,119036,,,,
22434589,84149019,KIT GASKET HV 100CFM OF,RCD Spares,RCD Spares,Nos,18,9567,10237,,,,
22434609,84149019,KIT O RING SET HV 100CFM OF,RCD Spares,RCD Spares,Nos,18,14479,15493,,,,
22434619,84149019,PISTON RING KIT HV100CFM OF,RCD Spares,RCD Spares,Nos,18,44499,47614,,,,
22434639,,GAUGES KIT HV 100CFM OF,RCD Spares,RCD Spares,Nos,18,45024,48176,,,,
22434649,,PRESSURE SWITCH KIT HV100CFMOF,RCD Spares,RCD Spares,Nos,18,4210,4505,,,,
22434659,84149019,KIT TUNE UP TS 05/07OF 2500Hrs,RCD Spares,RCD Spares,Nos,18,29407,31466,,,,
22434669,84149019,KIT TUNE UP TS05/07OF 5000 Hrs,RCD Spares,RCD Spares,Nos,18,100399,107427,,,,
22445629,,KIT GASKET HV 150 CFM OF,RCD Spares,RCD Spares,Nos,18,9450,10112,,,,
22445639,,KIT O RING SET HV 150 CFM OF,RCD Spares,RCD Spares,Nos,18,61628,65942,,,,
22445659,,VALVE KIT HV150CFM OF,RCD Spares,RCD Spares,Nos,18,78543,84042,,,,
22455959,84149019,KIT PISTON/GP D50 W/CIRCLIP TS,RCD Spares,RCD Spares,Nos,18,766,820,,,,
22455969,84149019,KIT PISTON/GP D60 W/CIRCLIP TS,RCD Spares,RCD Spares,Nos,18,861,922,,,,
22455979,84149019,KIT PISTON/GP D70 W/CIRCLIP SS,RCD Spares,RCD Spares,Nos,18,948,1015,,,,
22455989,84149019,KIT PISTON/GP D90 W/CIRCLIP SS,RCD Spares,RCD Spares,Nos,18,1894,2027,,,,
22455999,84149019,KIT PISTON/GP D127 W/CIRCLI HV,RCD Spares,RCD Spares,Nos,18,4560,4880,,,,
22456009,84149019,KIT PISTON/GP D197 W/CIRCLI HV,RCD Spares,RCD Spares,Nos,18,12687,13576,,,,
22456019,84149019,KIT PISTON/GP D220 W/CIRCLI HV,RCD Spares,RCD Spares,Nos,18,15407,16486,,,,
22456029,84149019,KIT PISTON/GP D60 W/CIRCLI WRA,RCD Spares,RCD Spares,Nos,18,959,1027,,,,
22456039,84149019,KIT PISTON/GP D70 W/CIRCLIP BP,RCD Spares,RCD Spares,Nos,18,1511,1617,,,,
22456049,84149019,KIT PISTON/GP D127 W/CIRCLI HT,RCD Spares,RCD Spares,Nos,18,2451,2623,,,,
22456059,84149019,KIT PISTON/GP D70 W/CIRCLIP HT,RCD Spares,RCD Spares,Nos,18,924,989,,,,
22456069,84149019,KIT PISTON/GP D78 W/CIRCLIP HP,RCD Spares,RCD Spares,Nos,18,1139,1219,,,,
22456109,84149019,KIT OBS DIA100 D/V (MODIFIED),RCD Spares,RCD Spares,Nos,18,1534,1642,,,,
22456209,84149019,KIT TUNE UP TS15 LB (MODIFIE,RCD Spares,RCD Spares,Nos,18,6778,7253,,,,
22456309,84149019,KIT TUNE UP SS15 HN (MODIFIED,RCD Spares,RCD Spares,Nos,18,6707,7177,,,,
22456409,84149019,KIT TUNE UP 2500H HP20 (MODIFI,RCD Spares,RCD Spares,Nos,18,14225,15221,,,,
22456509,84149019,KIT TUNE UP 5000H HP20 (MODIFI,RCD Spares,RCD Spares,Nos,18,24438,26149,,,,
22456809,84149019,KIT TUNE UP 7500H TS10/15 OF,RCD Spares,RCD Spares,Nos,18,134702,144132,,,,
22456889,84149019,KIT RINGS DIA 85 TS10/15 OF,RCD Spares,RCD Spares,Nos,18,25546,27335,,,,
22456899,84149019,KIT RINGS DIA 110 TS05/15 OF,RCD Spares,RCD Spares,Nos,18,6317,6760,,,,
22457009,84149019,KIT GASKET SS03/05 HN,RCD Spares,RCD Spares,Nos,18,402,431,,,,
22457109,84149019,KIT GASKET SS07 HN,RCD Spares,RCD Spares,Nos,18,599,641,,,,
22457209,84149019,KIT GASKET TS03 HN,RCD Spares,RCD Spares,Nos,18,422,452,,,,
22457309,84149019,KIT GASKET TS05 HN,RCD Spares,RCD Spares,Nos,18,525,562,,,,
22457409,84149019,KIT SET OF GASKET TS07 LB-12,RCD Spares,RCD Spares,Nos,18,562,602,,,,
22457509,84149019,KIT GASKET TS10 HN,RCD Spares,RCD Spares,Nos,18,727,778,,,,
22457609,84149019,KIT GASKET TS 15 HN,RCD Spares,RCD Spares,Nos,18,723,774,,,,
22457709,84149019,KIT GASKET TS 05M HN,RCD Spares,RCD Spares,Nos,18,350,375,,,,
22457909,84149019,KIT GASKET TS10/15 OF,RCD Spares,RCD Spares,Nos,18,3788,4054,,,,
22457919,84149019,KIT I/C CON PIPE TS10 15,RCD Spares,RCD Spares,Nos,18,1418,1518,,,,
22457929,84149019,KIT I/C CON PIPE TS10 15,RCD Spares,RCD Spares,Nos,18,1426,1526,,,,
22458109,84149019,KIT DISC VALVE DIA 60,RCD Spares,RCD Spares,Nos,18,1432,1533,,,,
22458209,,KIT DISC VALVE DIA 110,RCD Spares,RCD Spares,Nos,18,9740,10422,,,,
22458249,84149019,OBS PISTON RINGS DIA 100 DCI,RCD Spares,RCD Spares,Nos,18,499,534,,,,
22458259,84149019,OBS PISTON RINGS DIA 60 DCI,RCD Spares,RCD Spares,Nos,18,288,309,,,,
22458269,84149019,KIT TUNE UP TS05LD-12,RCD Spares,RCD Spares,Nos,18,3346,3581,,,,
22458279,84149019,GASKET KIT TS05LD-12,RCD Spares,RCD Spares,Nos,18,276,296,,,,
22458289,84149019,KIT I YEAR TS05LD-12,RCD Spares,RCD Spares,Nos,18,2985,3194,,,,
22458299,84149019,KIT II YEAR TS05LD-12,RCD Spares,RCD Spares,Nos,18,5691,6090,,,,
22458309,84149019,KIT III YEAR TS05LD-12,RCD Spares,RCD Spares,Nos,18,6298,6739,,,,
22458359,,KIT PISTON/GP D100 W/CIRCLIP S,RCD Spares,RCD Spares,Nos,18,2237,2394,,,,
22458399,84149019,KIT FILTER ELEMENT MS20 PET,RCD Spares,RCD Spares,Nos,18,4989,5339,,,,
22458469,84149019,KIT GASKET TS05/07 OF,RCD Spares,RCD Spares,Nos,18,4501,4817,,,,
22458539,,KIT TUNE-UP TS03 LB BP,RCD Spares,RCD Spares,Nos,18,2854,3054,,,,
22458579,84149019,KIT 1 YEAR TS07 LD,RCD Spares,RCD Spares,Nos,18,3161,3383,,,,
22458589,84149019,KIT II YEAR TS07 LD,RCD Spares,RCD Spares,Nos,18,6460,6913,,,,
22458599,84149019,UPTIME WARRANTY 3 YEAR TS07 LD,RCD Spares,RCD Spares,Nos,18,7267,7776,,,,
22458609,84149019,TUNEUP KIT TS07 LD-12 2500 HRS,RCD Spares,RCD Spares,Nos,18,4374,4681,,,,
22458619,84149019,KIT GASKET TS 07 LD-12,RCD Spares,RCD Spares,Nos,18,399,427,,,,
22458629,,KIT AIR RECEIVER TS 07 LD-12,RCD Spares,RCD Spares,Nos,18,34616,37040,,,,
22458639,,KIT II YEAR TS03 LD,RCD Spares,RCD Spares,Nos,18,4954,5301,,,,
22458649,,KIT III YEAR TS03 LD,RCD Spares,RCD Spares,Nos,18,5761,6165,,,,
22458659,84149019,TUNEUP KIT TS03 LD-12 2500 HRS,RCD Spares,RCD Spares,Nos,18,2925,3130,,,,
22458679,,KIT AIR RECEIVER TS 03 LD-12,RCD Spares,RCD Spares,Nos,18,32611,34894,,,,
22458689,84149019,OBS PISTON RINGS DIA 112,RCD Spares,RCD Spares,Nos,18,1529,1637,,,,
22458699,84149019,OBS PISTON RINGS DIA 78,RCD Spares,RCD Spares,Nos,18,493,528,,,,
22458709,84149019,OBS PISTON RINGS DIA 50,RCD Spares,RCD Spares,Nos,18,270,289,,,,
22458719,84149019,KIT GASKET TS 03 LD-12,RCD Spares,RCD Spares,Nos,18,283,303,,,,
22458729,84149019,UPTIME WARRANTY 1 YEAR TS10 LD,RCD Spares,RCD Spares,Nos,18,5797,6203,,,,
22458739,84149019,UPTIME WARRANTY 2 YEAR TS10 LD,RCD Spares,RCD Spares,Nos,18,11054,11828,,,,
22458749,84149019,UPTIME WARRANTY 3 YEAR TS10 LD,RCD Spares,RCD Spares,Nos,18,14385,15392,,,,
22458759,84149019,TUNEUP KIT TS10 LD-12 2500 HRS,RCD Spares,RCD Spares,Nos,18,6689,7158,,,,
22458959,84149019,KIT TOOLS TS03LD12,RCD Spares,RCD Spares,Nos,18,24242,25939,,,,
22458969,84149019,KIT TOOLS TS05LD12,RCD Spares,RCD Spares,Nos,18,33951,36328,,,,
22458979,84149019,KIT TOOLS TS07LD12,RCD Spares,RCD Spares,Nos,18,45561,48751,,,,
22458989,84149019,KIT TOOLS TS LD SERIES,RCD Spares,RCD Spares,Nos,18,85602,91595,,,,
22459019,,KIT C/SHAFT SUB ASSY MS20-PET,RCD Spares,RCD Spares,Nos,18,19179,20522,,,,
22459039,,KIT TUNE-UP SS03/05LB OBF,RCD Spares,RCD Spares,Nos,18,3150,3371,,,,
22459059,,KIT TUNE-UP SS07 LB OBF,RCD Spares,RCD Spares,Nos,18,4823,5161,,,,
22459069,,KIT TUNE-UP TS03 LB OBF,RCD Spares,RCD Spares,Nos,18,3805,4072,,,,
22459079,,KIT TUNE-UP TS05 LB OBF,RCD Spares,RCD Spares,Nos,18,4888,5231,,,,
22459149,,KIT CONDOR PR.SW TS05LB 220L,RCD Spares,RCD Spares,Nos,18,9984,10683,,,,
22459159,,KIT CONDOR PR.SW TS07LB 220L,RCD Spares,RCD Spares,Nos,18,10141,10851,,,,
22459259,84149019,KIT VALVE DRYER 4-35CFM (PATT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,80346,85971,,,,
22459269,84149019,KIT PR.GAUGE RETROFIT SS TS LB,RCD Spares,RCD Spares,Nos,18,1202,1287,,,,
22459279,84149019,KIT PR.GAUGE RETROFIT TS OF B,RCD Spares,RCD Spares,Nos,18,1415,1515,,,,
22459359,84149019,KIT CON ROD ASSY W/CPIN TS05LD,RCD Spares,RCD Spares,Nos,18,3165,3387,,,,
22459619,84149019,KIT DRYER 12000 H (40-09-007),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,220686,236135,,,,
22459629,84149019,KIT DRYER 24000 H (40-09-032),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,351715,376336,,,,
22459669,84149019,"KIT D/VALVE WITH PIPE 3/8"" BSP",RCD Spares,RCD Spares,Nos,18,1426,1526,,,,
22459689,84149019,"KIT PR.GAUGE W/NIPPLE 1/4"" BSP",RCD Spares,RCD Spares,Nos,18,1077,1153,,,,
22459859,,"OBF ASSY KIT, TS 03/05 LD",RCD Spares,RCD Spares,Nos,18,3874,4146,,,,
22459869,,"OBF ASSY KIT, TS 07 LD",RCD Spares,RCD Spares,Nos,18,4988,5338,,,,
22460159,,"CONDOR PSW KIT, LD SIMPLEX",RCD Spares,RCD Spares,Nos,18,4835,5174,,,,
22460169,,KIT CONDOR SW-TS03 05 07 LB 2,RCD Spares,RCD Spares,Nos,18,4516,4833,,,,
22460189,,KIT CONDOR SWITCH-TS03 LB 180L,RCD Spares,RCD Spares,Nos,18,4538,4856,,,,
22460209,,KIT CONDOR SW-TS05 220L(G5),RCD Spares,RCD Spares,Nos,18,4608,4931,,,,
22460219,,KIT CONDOR SWITCH-TS07LB 500L,RCD Spares,RCD Spares,Nos,18,4733,5065,,,,
22460229,,KIT CONDOR SW-SS01 02LB 100/1,RCD Spares,RCD Spares,Nos,18,4747,5080,,,,
22460249,,KIT CONDOR SW-SS05/SS07LB 220L,RCD Spares,RCD Spares,Nos,18,4516,4833,,,,
22460259,,KIT CONDOR SWITCH-SS01LB 45L,RCD Spares,RCD Spares,Nos,18,4769,5103,,,,
22460359,,KIT A/C PIPE ASSY TS07LD,RCD Spares,RCD Spares,Nos,18,8577,9178,,,,
22460369,,KIT CONDOR SW 420L,RCD Spares,RCD Spares,Nos,18,4786,5122,,,,
22460379,,KIT CONDOR SW TS10 LB,RCD Spares,RCD Spares,Nos,18,4786,5122,,,,
22460389,,KIT FILTER TS03/05 LD,RCD Spares,RCD Spares,Nos,18,3232,3459,,,,
22549119,,UPTIME WARRANTY 1 YEAR TS15 LD,RCD Spares,RCD Spares,Nos,18,6139,6569,,,,
22549129,,UPTIME WARRANTY 2 YEAR TS15 LD,RCD Spares,RCD Spares,Nos,18,12916,13821,,,,
22549139,,UPTIME WARRANTY 3 YEAR TS15 LD,RCD Spares,RCD Spares,Nos,18,16393,17541,,,,
22549149,,TUNE UP KIT TS15 LD-12 2500 H,RCD Spares,RCD Spares,Nos,18,9541,10209,,,,
240300,84149019,CYL DIA60 M/C SS1.5LB/SS1.5LB,RCD Spares,RCD Spares,Nos,18,3577,3828,,,,
