partNo,hsnCode,description,productGroup,category,uom,gstPct,piePrice,elgiPrice,reorderLevel,safetyStock,defaultBinId,notes
15303928,84149019,HOSE - 1 1/4 OIL COOLER OUT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,9732,10414,,,,
15303930,84149019,HOSE - 1 1/4 OIL COOLER IN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13256,14184,,,,
15303997,83071000,Hose with metallic Elbow,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16611,17774,,,,
15304072,84149019,FLANGE ASSY MPV TO COOLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6425,6875,,,,
15304073,,FLANGE ASSY - TANK TO MPV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7257,7765,,,,
15304081,,HOSE ASSY - TV TO AIR END,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7003,7494,,,,
15304089,,AIR FILTER BRACKET.132-160Kw,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5208,5573,,,,
15304091,84149019,CANOPY ASSY E90-160 AC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,190621,203965,,,,
15304095,,POST ASSY-REAR LH,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13995,14975,,,,
15304108,,CANOPY ASSEMBLY - E75,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,218033,233296,,,,
15304110,84149019,DISCHARGE HOSE 3INCH,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,28853,30873,,,,
15304112,73011000,SEPARATOR TENK - E75,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,82363,88129,,,,
15304123,84149019,PIPE ASSY TANK TO MPV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3572,3823,,,,
15304127,84149019,SHROUD 600 DIA,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,18201,19476,,,,
15304130,84149019,TANK TO TEE - 1 1/4 INCH PIPE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8820,9438,,,,
15304133,84149019,PIPE A/E INLET ORIFICE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1775,1900,,,,
15304140,84149019,HOSE 1 INCH,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7986,8546,,,,
15304143,73069019,PIPE TEE TO COOLER IN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13587,14539,,,,
15304144,73043119,PIPE - COOLER OUT TO TV FLANGE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,14546,15565,,,,
15304145,84149019,PIPE AIR COOLER OUTLET 2INCH,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3932,4208,,,,
15304152,,HOSE ASSY TEE TO TANK E200-5.5,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15888,17001,,,,
15304303,84149019,DRIVEN PULLEY XPZ2V 170 25,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5906,6320,,,,
15304346,84149019,Pipe Assembly - With Drier,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3028,3240,,,,
15304352,84149019,1/2 HOSE OIL COOLER TO AE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2328,2491,,,,
15304353,84149019,1/2 HOSE AIREND TO OIL COOLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2568,2748,,,,
15304354,40092200,"3/4"" HOSE AIREND TO AFTER COOL",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3817,4085,,,,
15304355,40092200,3/4 HOSE AFTER COOLER TO OUT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3153,3374,,,,
15304359,84149019,Airend mountingbracket-37,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1938,2074,,,,
15304365,84149019,Pipe Assembly - Discharge line,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10124,10833,,,,
15304456,84149019,DRIVE PULLEY 118 1V XPZ,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3971,4249,,,,
15304465,84149019,DRIVEN PULLEY XPZ 2V 118 25,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2880,3082,,,,
15304466,84149019,DRIVEN PULLEY XPZ 2V 95 25,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3568,3818,,,,
15304468,84149019,DRIVE PULLEY XPZ2V 150 2012 38,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5472,5856,,,,
15304471,84149019,DRIVE PULLEY XPZ2V 250 2012 38,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7670,8207,,,,
15304472,84149019,DRIVE PULLEY XPZ2V 224 2012 38,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6124,6553,,,,
15304475,84149019,DRIVE PULLEY XPZ2V 150 2012 28,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6936,7422,,,,
15304476,84149019,DRIVE PULLEY XPZ2V 190 2012 38,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6321,6764,,,,
15304477,84149019,DRIVE PULLEY XPZ2V 170 2012 38,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6682,7150,,,,
15304585,84149019,SHROUD ASSY-DIA 630 FAN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,43731,46793,,,,
15304586,84149019,HOSE 2 INCH - MPV TO COOLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16157,17288,,,,
15304601,,AIR FILTER BRACKET - MANN -F3,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,872,934,,,,
15304607,84149019,PIPE ASSY DCV LINE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,18474,19768,,,,
15304609,84149019,HOSE ASSY DCV LINE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,55775,59680,,,,
15304623,84149019,Thermal valve block-Machining,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7243,7751,,,,
15304655,,HOSE 1 1/4IN-OIL INJECTION,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11515,12322,,,,
15304669,84149019,"Scavenging line-30, 37KW-F3",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1696,1815,,,,
15304673,84149019,Pipe Assy-Tank to TV block-F3,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6220,6656,,,,
15304677,,"Safety valve guard-30,37KW-F3",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,799,855,,,,
15304679,84149019,OIL COOLER ASSY WC TANDEM,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,486879,520961,,,,
15304680,84195010,AFTER COOLER ASSY WC TANDEM,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,221627,237141,,,,
15304681,84195090,OIL AND AFTER COOLER ASST WC T,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,582299,623060,,,,
15304700,84149019,HOSE-MPV TO COOLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,19412,20771,,,,
15304701,84149019,HOSE 1 1/4IN OIL COOLER INLET,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,18409,19698,,,,
15304702,84149019,HOSE 1 1/4IN OIL COOLER OUTLET,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,17551,18780,,,,
15304705,,Panel Assy-Cooler Side-45KW,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,23314,24946,,,,
15304707,,Side Panel Assembly - LH,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16613,17776,,,,
15304718,,FRONT PANEL ASSEMBLY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16801,17978,,,,
15304753,84149019,Thermal valve block - M/Cd F4,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6464,6917,,,,
15304758,,MOISTURE SEPARATOR SHELL,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4615,4939,,,,
15304768,84149019,HOSE 3IN-DISCHARGE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,51796,55422,,,,
15304819,73110090,Receiver Tank - F3,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,86499,92554,,,,
15304824,,PLC MTG PLATE NII STD,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4036,4319,,,,
15304826,,AFTER COOLER OLD 25s WC 250kW,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,317886,340139,,,,
15304827,84195090,OIL COOLER OLD 25s WC 250kW,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,523734,560396,,,,
15304834,,HOSE ASSY TV TO OIL COOLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12976,13885,,,,
15304835,,HOSE ASSY-OIL COOLER TO TV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13643,14599,,,,
15304841,,CONNECTOR AC PIPE TO MS,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5552,5941,,,,
15304873,84149019,PIPE ASSY-MS TO OUTLET,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5744,6147,,,,
15304933,73043119,CONNECTOR OIL COOLER F6,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15620,16714,,,,
15304938,40092200,DISCHARGE HOSE E45 AXIS,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16599,17761,,,,
15304940,40092200,HOSE MPV TO COOLER E45 AXIS,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,20677,22125,,,,
15304950,84149019,Hose Assy - TV Block to Cooler,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8398,8986,,,,
15304952,84149019,Flange Assembly - Tank to MPV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3278,3508,,,,
15304953,84149019,Hose assy - MPV to Cooler,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16619,17783,,,,
15304957,84149019,Hose Assy - Cooler to Drier,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,17025,18217,,,,
15304958,84149019,HoseAssy-Drier to Service line,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,21877,23409,,,,
15304982,84149019,HOSE 3IN-MPV TO AC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,42650,45636,,,,
15304983,84149019,HOSE 2IN-TV TO OC IN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,28580,30581,,,,
15304984,84149019,HOSE 2IN TV TO OC OUT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,32698,34987,,,,
15304985,84149019,HOSE 2IN-OIL INJECTION,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,30429,32560,,,,
15304998,40092200,HOSE 2IN TV TO OC IN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,36991,39581,,,,
15304999,40092200,HOSE 2IN OC OUT TO TV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,36005,38526,,,,
15305000,40092200,HOSE 3IN MPV TO AC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,57979,62038,,,,
15305007,84149019,Hose Assy - TV block To AIREND,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,9725,10406,,,,
15305018,73110090,AIR RECVR HORIZANTAL220L ENCAP,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,35950,38467,,,,
15305020,40092200,DISCHARGE HOSE 3IN - E75T,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,65608,70201,,,,
15305125,84149019,DISCHARGE PIPE-4IN TANK,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,20456,21888,,,,
15305126,84149019,DISCHARGE HOSE-4IN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,69980,74879,,,,
15305127,84149019,DISCHARGE PIPE-4IN AIREND,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,23769,25433,,,,
15305142,40169350,RUBBER REDUCER 210-200MM,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1803,1930,,,,
15305143,40169350,RUBBER REDUCER 200-180MM,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1855,1985,,,,
15305144,40169350,RUBBER REDUCER 180-150MM,EPSAC ROCD Spares; OFSAC Spares,EPSAC ROCD Spares,Nos,18,2308,2470,,,,
15305148,84149019,HOSE ASSY MPV TO COOLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,34559,36979,,,,
15305150,,OC AND AC ASSY WC E250-5.5,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,992269,1061728,,,,
15305151,,HOSE ASSY TANK TO TV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,18266,19545,,,,
15305153,,EN73 - BASE AND CANOPY ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,86105,92133,,,,
15305163,,EN73 - LH PANEL WELD ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8066,8631,,,,
15305168,,EN73 - SIDE COVER ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6093,6520,,,,
15305178,,EN73 - REAR COVER ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5752,6155,,,,
15305241,84149019,NOISE CONTROL BOX - 110kW,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,14555,15574,,,,
15305280,84149019,SIDE COVER ASSY -RH,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10000,10700,,,,
15305300,,F2-BASE AND CANOPY ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,144876,155018,,,,
15305343,,HOSE ASSY-TV TO AIREND,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8214,8789,,,,
15305514,,HOSE ASSY DRYER TO FILTER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,27109,29007,,,,
15305515,,HOSE ASSY COMP TO FILTER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,33324,35657,,,,
15305588,40092200,PACKAGE OUTLET HOSE 3/4 En73S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2967,3175,,,,
15305601,83071000,3/8HOSE-AIREND TO A/C En53-USA,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1641,1756,,,,
15305602,83071000,3/8HOSE-A/C TO OUTLET En53-USA,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1394,1492,,,,
15305606,84149019,MPV TO COOLER HOSE F6,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,47395,50713,,,,
15305628,,DRIVEN PULLEY XPZ2V 100 USA,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3624,3878,,,,
15305688,84149019,EN73 PREFILTER ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4180,4473,,,,
15305798,87089900,RUBBER REDUCER 150-203 MM,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3097,3314,,,,
15305799,84149019,OIL INJ FLANGE-8MM-M27,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2075,2221,,,,
15305801,73079190,FlangeAssy-Oil Injection 132kW,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1539,1647,,,,
15305813,,Pipe Assy-Airend to Tank F6 AC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,19290,20641,,,,
15305936,84149019,CONNECTOR-MOS OUT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1510,1616,,,,
15306282,84149019,HOSE-MPV TO A/F COOLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16752,17925,,,,
15306283,84149019,FLANGE ASSY - OIL INJ (DIA 8),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1043,1117,,,,
15306327,40092200,3/8 INCH HOSE O/C TO AIREND,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1592,1704,,,,
15306328,40092200,3/8 INCH HOSE AIREND TO A/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1895,2028,,,,
15306405,,EN 73-BASE AND CANOPY ASSY15KW,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,91544,97953,,,,
15306424,40169350,Discharge rubber bellow,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,563,603,,,,
15306425,73049000,PIPE SET- AIR PIPE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1412,1511,,,,
15306426,84149019,PIPE ASSY-TANK TO TV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,9124,9763,,,,
15306427,84149019,HOSE ASSY-TV TO OIL COOLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16189,17323,,,,
15306428,84149019,HOSE ASSY-OIL COOLER TO TV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16688,17857,,,,
15306429,84149019,HOSE ASSY-TV TO AIR END,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15404,16483,,,,
15306434,84149019,FLANGE ASSY TANK TO MPV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3234,3461,,,,
15306437,84149019,FLANGE ASSY COOLER TO MOS,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4467,4780,,,,
15306439,84149019,FLANGE ASSY MOS TO BALL VALVE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3423,3663,,,,
15306440,40169390,BELLOW ( DELIVERY PIPE ),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,499,534,,,,
15306446,73110090,RECEIVER TANK - F3(256mm ID),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,40751,43604,,,,
15306449,84149019,FLANGE ASSY - DRIER TO BV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3042,3255,,,,
15306450,40092200,3/8 INCH HOSE AIREND TO O/C,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1791,1917,,,,
15306451,84149019,1/2 INCH HOSE AIREND TO OIL CO,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2145,2296,,,,
15306459,,PIPE TV TO OIL FILTER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4016,4298,,,,
15306477,40092200,3/8 HOSE AFTER COOLER TO OUT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2257,2415,,,,
15306517,84149019,OIL SIGHT GLASS 1 1/2 INCH BSP,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2037,2180,,,,
15306533,84149019,PIPE ASSY-COOLER TO MS-F5,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10483,11217,,,,
15306547,84149019,PIPE ASSY-TANK TO TV BLOCK,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5970,6388,,,,
15306550,84149019,Hose assy - TV block to Airend,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8576,9177,,,,
15306551,84149019,HOSE ASSY - COOLER TO DRIER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13517,14464,,,,
15306552,84149019,PIPE ASSY - DRIER TO BALL VAL,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12144,12995,,,,
15306553,84149019,HOSE ASSY - TV BLOCK TO COOLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8610,9213,,,,
15306554,84149019,HOSE ASSY COOLER TO TV BLOCK,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8796,9412,,,,
15306555,84149019,HOSE ASSY MPV TO COOLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12131,12981,,,,
15306645,84149019,Pipe Assy-Cooler to SS Pipe-F6,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10606,11349,,,,
15306722,84149019,HOSE ASSY - TV TO AIREND,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,9225,9871,,,,
15306738,84149019,HOSE TANK TO COOLER E45 AXIS,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6773,7248,,,,
15306780,84149019,Panel Roof assy - BIG,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,22371,23937,,,,
15306791,,Receiver Tank - F4-75kW,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,140536,150374,,,,
15306798,84149019,Scavenging line - 75 KW,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1881,2013,,,,
15306799,84149019,Flange assy - Tank to MPV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3976,4255,,,,
15306800,84149019,Hose assy - MPV to Cooler,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,23941,25617,,,,
15306801,84149019,Hose assy - Cooler to drier,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,31818,34046,,,,
15306802,84149019,Hose assy - Drier to Outlet,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,35491,37976,,,,
15306804,84149019,Flange assy - Cooler to MOS,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5222,5588,,,,
15306807,84149019,Hose assy - TV block to Cooler,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16115,17244,,,,
15306808,84149019,Hose assy - Cooler to TV block,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16482,17636,,,,
15306809,84149019,Hose assy - TV block to AIREND,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15222,16288,,,,
15306810,84149019,OIL INJ FLANGE-7.5MM-M27,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1532,1640,,,,
15306811,84149019,Bracket - MANN Air-Filter,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1822,1950,,,,
15306812,40169390,Bellow,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,408,437,,,,
15306813,84149019,Pipe assy - Discharge line,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11407,12206,,,,
15306814,40169390,Rubber Reducer,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3128,3347,,,,
15306938,,BASE AND CANOPY ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,286501,306557,,,,
15306941,84149019,SCAVENGING LINE - 75 KW,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1846,1976,,,,
15306943,84149019,HOSE ASSY - MPV TO COOLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,21394,22892,,,,
15306944,84149019,HOSE ASSY - COOLER TO DRIER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,17394,18612,,,,
15306948,84149019,HOSE ASSY - TV BLOCK TO COOLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,14264,15263,,,,
15306949,84149019,HOSE ASSY - COOLER TO TV BLOCK,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,14605,15628,,,,
15306952,,BRACKET - AIR-FILTER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1551,1660,,,,
15307059,,HOSE ASSY DCV LINE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,50561,54101,,,,
15307060,,HOSE ASSY OIL OUTLET,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,19012,20343,,,,
15307066,84149019,ROOF PANEL SMALL F4 US 60Hz,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13706,14666,,,,
15307068,,COOLER COVER - F4 US 60Hz,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,18183,19456,,,,
15307077,84149019,HOSE ASSY.MPV TO WC F5F6,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,44853,47993,,,,
15307078,,FLANGE ASSY. TANK TO MPV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5536,5924,,,,
15307080,,FLANGE ELBOW ASSY.A/C F5F6 WC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16421,17571,,,,
15307088,,MS TO OUTLET PIPE F5F6WC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3454,3696,,,,
15307090,84149019,PIPE ASSY. TANK TO TV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11137,11917,,,,
15307092,84149019,HOSE ASSY. TV TO OIL COOLER WC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,20593,22035,,,,
15307093,84149019,HOSE ASSY O/C TO TV F5F6 WC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,18605,19908,,,,
15307094,84149019,HOSE ASSY. TV TO A/E F5F6WC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11963,12801,,,,
15307123,84149019,OIL COOLER ASSY-F5 F6 WC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,443881,474953,,,,
15307124,84149019,AFTER COOLER ASSY.F5F6 WC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,242747,259740,,,,
15307125,84195090,WATER COOLER ASSY F5 F6,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,606884,649366,,,,
15307284,84149019,DRIVEN PULLEY XPZ 2V 112 25,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2109,2257,,,,
15307286,84149019,DRIVEN PULLEY XPZ 2V 106 25,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1807,1934,,,,
15307287,84149019,DRIVEN PULLEY XPZ 2V 140 25,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3674,3932,,,,
15307353,40169390,RUBBER REDUCER 180-150mm,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2762,2956,,,,
15307354,,Pipe assy Airend to Tank F6 WC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,24258,25957,,,,
15307355,,HOSE ASSY - TV TO AIREND F6 WC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11439,12240,,,,
15307356,84149019,TANK TO MPV F6 WC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,58565,62665,,,,
15307373,,LH PANEL WELD ASSY - EN73 60Hz,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11526,12333,,,,
15308106,,DRIVEN PULLEY XPZ 2V 190 EN73,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4123,4412,,,,
15308200,,Base and Canopy Assy EN102,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,109415,117075,,,,
15308209,40092200,AE toOil Cooler hoseAssy EN102,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4340,4644,,,,
15308210,40092200,Oil Cooler toAEhose assy EN102,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4277,4577,,,,
15308211,40092200,AEtoAftercooler HoseAssy EN102,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8107,8675,,,,
15308212,84149019,"OUTLET PIPE 1-1/4"" BSP",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2557,2736,,,,
15308318,84811000,SAFETY VALVE GUARD-F4-55KW,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1481,1585,,,,
15308407,84149019,CONTROL LINE TUBE E45,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,552,591,,,,
15308474,40169350,RUBBER CONNECTOR-F4-55KW,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3045,3259,,,,
15308477,84149019,DISCHARGE HOSE-3 IN TANK,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,29538,31606,,,,
