partNo,hsnCode,description,productGroup,category,uom,gstPct,piePrice,elgiPrice,reorderLevel,safetyStock,defaultBinId,notes
903437,84822011,BRG BALL 7309 BE MOLD POLYMER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10124,10833,,,,
903438,84822011,BRG BALL 7310 BE MOLD POLYMER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12002,12843,,,,
903443,,BRG BALL 7315 BE MOLD POLYMER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12855,13755,,,,
903444,,BRG BALL 7318 BE ANG . CONTACT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,21978,23517,,,,
903445,,BRG BALL 7316 BE ANG . CONTACT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,21942,23478,,,,
903500,84821011,CYL ROL BRG NU208 ECM C3,EPSAC ROCD Spares; OFSAC Spares,EPSAC ROCD Spares,Nos,18,12854,13754,,,,
903515,84822090,RADIAL BEARING NU308 ECML/C3L,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,44269,47368,,,,
903521,84822090,BEARING - QJ308 N2MA/C2L,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,18748,20061,,,,
903527,84821090,RADIAL BRG NU2309 ECML/P63L,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,47673,51011,,,,
903580,84822090,BRG C/ROLL NU207 MOLD POLYMER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4947,5294,,,,
903581,84825011,BRG RADIAL ROLLER CYL NU208EC,OFSAC Spares,OFSAC Spares,Nos,18,4523,4840,,,,Selling price derived at cost x 1.07
903583,,BRG RADIAL ROLLER CYL NU2206EC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6637,7102,,,,
903587,84822090,BRG NU210EC (C2/C0),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2971,3179,,,,
903591,84821011,BRG C/ROLNU317ECMOLD POLYMER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,21549,23058,,,,
903592,84821090,BRG C/ROLNU212ECMOLD POLYMER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5968,6386,,,,
903593,84821090,BRG C/ROLNU318ECMOLD POLYMER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,24582,26303,,,,
903594,84821011,BRG C/ROLNU2316 EC MOLD POLYMR,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,30817,32975,,,,
903624,84821090,NU211 ECML/C3L,OFSAC Spares,OFSAC Spares,Nos,18,23974,25653,,,,Selling price derived at cost x 1.07
903641,84825011,BRG C/ROLNU2307ECP,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6705,7175,,,,
903647,84821011,BRG 4PC BALL QJ309MA/C2L,OFSAC Spares,OFSAC Spares,Nos,18,32181,34434,,,,Selling price derived at cost x 1.07
903649,84821030,BRG C/ROLNU209ECML/C3LVA016,OFSAC Spares,OFSAC Spares,Nos,18,9370,10026,,,,Selling price derived at cost x 1.07
903651,84825012,BRG C/ROLNU211ECP,OFSAC Spares,OFSAC Spares,Nos,18,3978,4257,,,,Selling price derived at cost x 1.07
903652,84821030,BRG 4PC BALL QJ207MA/C2L,OFSAC Spares,OFSAC Spares,Nos,18,8123,8692,,,,Selling price derived at cost x 1.07
903657,84822090,BRG4PCBALL QJ212N2PHAS/C2L,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,19914,21308,,,,
903660,84821090,NU2212 ECP CYL ROLLER BEARING,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7225,7731,,,,
903667,84824000,NKI 50/35 C3L,EPSAC ROCD Spares; OFSAC Spares,EPSAC ROCD Spares,Nos,18,11005,11776,,,,
903668,84824000,NU 2306 ECP/C3,EPSAC ROCD Spares; OFSAC Spares,EPSAC ROCD Spares,Nos,18,8689,9298,,,,
903672,84821011,NU309 ECML/P63R,OFSAC Spares,OFSAC Spares,Nos,18,18741,20053,,,,Selling price derived at cost x 1.07
903673,84822090,NU312 ECPH/C3L CYL ROLLER BRG,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,42160,45112,,,,
903675,84822090,BRG 6309.2RSR C3 (45x100x25),RCD Spares,RCD Spares,Nos,18,5384,5761,,,,
903682,73181600,LOCKNUT- MALE KMT7 M35*1.5RH,EPSAC ROCD Spares; OFSAC Spares,EPSAC ROCD Spares,Nos,18,8981,9610,,,,
903684,73181600,LOCKNUT-MALE KMT6 M30x1.5RH,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10773,11528,,,,
903688,73181600,LOCKNUT-MALE KMT11 M55*2RH,OFSAC Spares,OFSAC Spares,Nos,18,9979,10678,,,,Selling price derived at cost x 1.07
903689,84822090,Nu 206 ECPH C3L,EPSAC ROCD Spares; OFSAC Spares,EPSAC ROCD Spares,Nos,18,6705,7175,,,,
903690,84822090,Nu 207 ECPH C3L,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6820,7298,,,,
903691,84822090,NU 2207 ECPH C3l,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7963,8521,,,,
903692,84822090,QJ 206 MA C2l,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12258,13117,,,,
903693,84822090,QJ 307 MA C2l,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16756,17929,,,,
903694,84822090,NKI 38/30 C3L,OFSAC Spares,OFSAC Spares,Nos,18,7040,7533,,,,Selling price derived at cost x 1.07
903699,84821090,NU308 ECML/C3H,OFSAC Spares,OFSAC Spares,Nos,18,38236,40913,,,,Selling price derived at cost x 1.07
903706,84821011,BRG NEEDLE ROLLER RNA 304230,RCD Spares,RCD Spares,Nos,18,3590,3842,,,,
903711,84821011,BRG NEEDLE ROLLER RNA 6902 IMP,RCD Spares,RCD Spares,Nos,18,3143,3364,,,,
903712,84821011,BRG NEEDLE ROL TA1825 ZOH IMP,RCD Spares,RCD Spares,Nos,18,1261,1350,,,,
903713,84821011,BRG NEEDLE ROLLER ROL TA2025 Z,RCD Spares,RCD Spares,Nos,18,1145,1226,,,,
903714,84824000,BRG NEEDLE ROLLER HMK 2525,RCD Spares,RCD Spares,Nos,18,853,913,,,,
903715,84825012,BRG NEEDLE ROLLER NK25/20A,RCD Spares,RCD Spares,Nos,18,1050,1124,,,,
903716,84824000,BRG NEEDLE ROLLER TAF182620,RCD Spares,RCD Spares,Nos,18,712,762,,,,
903719,84824000,BRG NEEDLE ROLLER HK2216,RCD Spares,RCD Spares,Nos,18,366,392,,,,
903721,84149019,NU205 ECML C3L VQ412,OFSAC Spares,OFSAC Spares,Nos,18,6942,7428,,,,Selling price derived at cost x 1.07
903905,84821011,BRG NEED ROLLER IKO-BR 101812,RCD Spares,RCD Spares,Nos,18,886,949,,,,
903906,84824000,BRG NKI 15/16,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2427,2597,,,,
90443950,40169320,O-RING ID17.1 X 2.6,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,70,75,,,,
90445790,,TUBE; NYLON; DIA6X4,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,124,133,,,,
905134,40103999,BELT V A34,RCD Spares,RCD Spares,Nos,18,512,548,,,,
905135,,BELT V A35,RCD Spares,RCD Spares,Nos,18,334,358,,,,
905136,40103999,BELT V A36,RCD Spares,RCD Spares,Nos,18,412,441,,,,
905152,40103110,BELT V A52,RCD Spares,RCD Spares,Nos,18,589,631,,,,
905158,40103110,BELT V A58,RCD Spares,RCD Spares,Nos,18,508,544,,,,
905164,,BELT V A64,RCD Spares,RCD Spares,Nos,18,584,625,,,,
905166,,BELT V A66,RCD Spares,RCD Spares,Nos,18,340,364,,,,
905170,40103110,BELT V A70,RCD Spares,RCD Spares,Nos,18,529,567,,,,
905172,84149019,BELT V A72,RCD Spares,RCD Spares,Nos,18,988,1058,,,,
905174,,BELT V A74,RCD Spares; EPSAC ROCD Spares,RCD Spares,Nos,18,304,326,,,,
905175,84149019,BELT V A75,RCD Spares,RCD Spares,Nos,18,1071,1146,,,,
905240,40103110,BELT V B40,RCD Spares,RCD Spares,Nos,18,784,839,,,,
905243,,BELT V B43,RCD Spares; EPSAC ROCD Spares,RCD Spares,Nos,18,451,483,,,,
905251,40103999,BELT V B51,RCD Spares,RCD Spares,Nos,18,649,695,,,,
905263,40103999,BELT V B62,RCD Spares,RCD Spares,Nos,18,744,797,,,,
905271,40103999,BELT V B70,RCD Spares,RCD Spares,Nos,18,1155,1236,,,,
905273,40103999,BELT V B72,RCD Spares,RCD Spares,Nos,18,1155,1236,,,,
905275,40103110,BELT V B74,RCD Spares,RCD Spares,Nos,18,718,769,,,,
905277,40103110,BELT V B76,RCD Spares,RCD Spares,Nos,18,648,694,,,,
905279,40103110,BELT V B78,RCD Spares,RCD Spares,Nos,18,1443,1545,,,,
905283,40103110,BELT V B82,RCD Spares,RCD Spares,Nos,18,1617,1731,,,,
905286,84149019,BELT V B85,RCD Spares,RCD Spares,Nos,18,1617,1731,,,,
905297,40103999,BELT V B96,RCD Spares,RCD Spares,Nos,18,1300,1391,,,,
905300,,BELT V B100,RCD Spares,RCD Spares,Nos,18,638,683,,,,
905303,40103999,BELT V B105,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,638,683,,,,
905304,,BELT V B104,RCD Spares,RCD Spares,Nos,18,1063,1138,,,,
905342,40103999,BELT V BX 60,RCD Spares,RCD Spares,Nos,18,1291,1382,,,,
905343,40103999,BELT V BX 65,RCD Spares,RCD Spares,Nos,18,2065,2210,,,,
905431,40103110,BELT V C78,RCD Spares; EPSAC ROCD Spares,RCD Spares,Nos,18,1650,1766,,,,
905433,40103999,BELT V C80,RCD Spares,RCD Spares,Nos,18,815,873,,,,
905435,84149019,BELT V C85,RCD Spares,RCD Spares,Nos,18,1568,1678,,,,
905436,40103110,BELT V C90,RCD Spares,RCD Spares,Nos,18,1886,2019,,,,
905437,40103110,BELT V C93,RCD Spares,RCD Spares,Nos,18,1480,1584,,,,
905439,84149019,BELT V C100,RCD Spares,RCD Spares,Nos,18,1558,1668,,,,
905440,40103110,BELT V C105,RCD Spares,RCD Spares,Nos,18,2241,2398,,,,
905441,40103999,BELT V C108,RCD Spares,RCD Spares,Nos,18,3374,3611,,,,
905471,84149019,BELT V C98,RCD Spares,RCD Spares,Nos,18,1617,1731,,,,
905480,40103110,BELT V C94,RCD Spares,RCD Spares,Nos,18,3793,4059,,,,
905481,40103999,BELT V C82,RCD Spares,RCD Spares,Nos,18,700,749,,,,
905482,,BELT V C108 HEAT RESISTANT,RCD Spares,RCD Spares,Nos,18,2809,3006,,,,
906084,73181500,BOLT HEX M6X16 8.8 ZBP 5-8M,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13,14,,,,
906115,73181500,BOLT HEX M8X20 8.8 ZBP 5-8M,RCD Spares; EPSAC ROCD Spares,RCD Spares,Nos,18,38,41,,,,
906116,,BOLT HEX M8X25 8.8 ZBP 5-8M,RCD Spares; EPSAC ROCD Spares,RCD Spares,Nos,18,32,35,,,,
906117,73181500,BOLT HEX M8X30 8.8 ZBP 5-8M,RCD Spares; EPSAC ROCD Spares,RCD Spares,Nos,18,38,41,,,,
906118,73181500,BOLT HEX M8X35 8.8 ZBP 5-8M,RCD Spares,RCD Spares,Nos,18,39,42,,,,
906121,,BOLT HEX M8X50 8.8 ZBP 5-8M,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15,17,,,,
906125,73181500,BOLT HEX M8X70 8.8 ZBP 5-8M,RCD Spares,RCD Spares,Nos,18,19,21,,,,
906143,,BOLT HEX M10X20 8.8 ZBP 5-8M,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,21,23,,,,
906145,,BOLT HEX M10X30 8.8 ZBP 5-8M,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,27,29,,,,
906146,,BOLT HEX M10X35 8.8 ZBP 5-8M,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,24,26,,,,
906147,73181500,BOLT HEX M10X40 8.8 ZBP 5-8M,RCD Spares,RCD Spares,Nos,18,41,44,,,,
906148,,BOLT HEX M10X45 8.8 ZBP 5-8M,RCD Spares,RCD Spares,Nos,18,24,26,,,,
906149,,BOLT HEX M10X50 8.8 ZBP 5-8M,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15,17,,,,
906182,,BOLT HEX M12X25 8.8 ZBP 5-8M,RCD Spares,RCD Spares,Nos,18,39,42,,,,
906183,,BOLT HEX M12X30 8.8 ZBP 5-8M,RCD Spares,RCD Spares,Nos,18,38,41,,,,
906184,73181500,BOLT HEX M12X35 8.8 ZBP 5-8M,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,35,38,,,,
906185,,BOLT HEX M12X40 8.8 ZBP 5-8M,RCD Spares,RCD Spares,Nos,18,24,26,,,,
906187,,BOLT HEX M12X50 8.8 ZBP 5-8,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,45,49,,,,
906188,73181500,BOLT HEX M12X55 8.8 ZBP 5-8M,OFSAC Spares,OFSAC Spares,Nos,18,35,38,,,,Selling price derived at cost x 1.07
906197,73181500,BOLT HEX M12X110 8.8 ZBP 5-8M,RCD Spares,RCD Spares,Nos,18,129,139,,,,
906214,73181500,BOLT HEX M16X40 8.8 ZBP 5-8M,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,59,64,,,,
906217,73181500,BOLT HEX M16X55 8.8 ZBP 5-8M,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,75,81,,,,
906218,,BOLT HEX M16X60 8.8 ZBP 5-8M,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,103,111,,,,
906226,,BOLT HEX M16X110 8.8 ZBP 5-8M,RCD Spares,RCD Spares,Nos,18,153,164,,,,
907247,,"BOLT HEX 1/2""UNCX1 1/4""ZBP",RCD Spares,RCD Spares,Nos,18,42,45,,,,
917212,84149019,CIRCLIP INTERNAL 12 MM,RCD Spares,RCD Spares,Nos,18,34,37,,,,
917215,73182910,CIRCLIP INTERNAL 15 MM,RCD Spares,RCD Spares,Nos,18,28,30,,,,
917216,73182910,CIRCLIP INTERNAL 16MM,RCD Spares,RCD Spares,Nos,18,43,47,,,,
917218,84149019,CIRCLIP INTERNAL 18 MM,RCD Spares,RCD Spares,Nos,18,32,35,,,,
917220,73182910,CIRCLIP INTERNAL 20 MM,RCD Spares,RCD Spares,Nos,18,28,30,,,,
917225,84149019,CIRCLIP INTERNAL 25 MM,RCD Spares,RCD Spares,Nos,18,32,35,,,,
917230,73182910,CIRCLIP INTERNAL 30DIA,RCD Spares,RCD Spares,Nos,18,25,27,,,,
917231,84149019,INTERNAL CIRCLIP 1.25 INCH x 1,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,36,39,,,,
917237,73182910,CIRCLIP INTERNAL B37,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,25,27,,,,
917262,73182910,CIRCLIP INT B62,RCD Spares,RCD Spares,Nos,18,44,48,,,,
917280,73182910,CIRCLIP INT B80,RCD Spares,RCD Spares,Nos,18,108,116,,,,
917501,73261910,CLAMP HOSE WORM DRIVE 1 M,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,34,37,,,,
917515,84149019,CLAMP HOSE WORM DRIVE NO 3,RCD Spares,RCD Spares,Nos,18,106,114,,,,
917518,73181500,CLAMP HOSE WORM DRIVE NO 5,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,44,48,,,,
919226,39173210,PLASTIC TUBING DIA.6x1,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,298,319,,,,
919228,39173990,NYLON TUBE 6x4MM BLUE,EPSAC ROCD Spares; OFSAC Spares,EPSAC ROCD Spares,Nos,18,215,231,,,,
919241,39174000,PLASTIC TUBING DIA.10x1.5 SILV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,901,965,,,,
919242,40169320,PLASTIC TUBING DIA.10x1.5 BLUE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,511,547,,,,
919243,,NYLON TYBE 10x8MM GREY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,341,365,,,,
919244,39239090,NYLON TYBE 10x8MM BLUE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,491,526,,,,
919252,39173210,PLASTIC TUBING DIA.12x2 BLUE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,972,1041,,,,
919253,39173990,NYLON TYBE 12x10MM WHITE,EPSAC ROCD Spares; OFSAC Spares,EPSAC ROCD Spares,Nos,18,479,513,,,,
919254,39173990,NYLON TYBE 12x10MM BLUE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,795,851,,,,
919503,39269099,"HOSE;PVC 3/4""",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,397,425,,,,
920002,,"CONNECTOR;PVC HOSE 1/2""",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,156,167,,,,
920503,84819090,QUICK FITTING 0.125 BSP-6,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,171,183,,,,
920505,84149019,QUICK FITTINGS CONN 1/4BSPT-6,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,301,323,,,,
920506,,QUICK FITTINGS CONN 1/4BSP-10,RCD Spares; EPSAC ROCD Spares,RCD Spares,Nos,18,330,354,,,,
920507,39174000,QUICK FITTINGS CONN 1/4BSPT-10,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,571,611,,,,
920509,73079190,QUICK FITTINGS CONN 3/8BSP-10,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1052,1126,,,,
920510,39174000,QUICK FITTINGS CONN 3/8BSPT-10,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,410,439,,,,
920512,84879000,QUICK FITTINGS CONN 1/2BSP-12,EPSAC ROCD Spares; OFSAC Spares,EPSAC ROCD Spares,Nos,18,215,231,,,,
920513,39174000,QUICK FITTINGS CONN 1/2BSPT-12,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,611,654,,,,
920606,,QUICK FITTINGS ELBOW 1/4BSP-10,RCD Spares; EPSAC ROCD Spares; OFSAC Spares,RCD Spares,Nos,18,247,265,,,,
920607,73079290,QUICK FITTINGS ELBOW 1/4BSPT-1,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,428,458,,,,
920609,84859000,QUICK FITTINGS ELBOW 3/8BSP-10,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,836,895,,,,
920611,39174000,QUICK FITTINGS ELBOW 3/8BSPT-1,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,501,537,,,,
920612,84879000,QUICK FITTINGS ELBOW 1/2BSP-12,EPSAC ROCD Spares; OFSAC Spares,EPSAC ROCD Spares,Nos,18,836,895,,,,
920620,73043119,TUBINGS 6MM,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,244,262,,,,
920624,73071190,QF ELBOW 1/4BSP-DIA 6,OFSAC Spares,OFSAC Spares,Nos,18,145,156,,,,Selling price derived at cost x 1.07
920627,84149019,QUICK FITTINGS ELBOW 1/2BSPT-1,EPSAC ROCD Spares; OFSAC Spares,EPSAC ROCD Spares,Nos,18,1037,1110,,,,
921003,84149019,POCKET HANDLE DHP94,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,166,178,,,,
928312,73181600,NUT NYLOC M12 ZBP,RCD Spares,RCD Spares,Nos,18,39,42,,,,
948007,73181600,NUT HEX M6 8 ZBP,RCD Spares,RCD Spares,Nos,18,32,35,,,,
948008,73181600,NUT HEX M8 8 ZBP,RCD Spares,RCD Spares,Nos,18,32,35,,,,
948010,73181600,NUT HEX M10 8 ZBP,RCD Spares; EPSAC ROCD Spares,RCD Spares,Nos,18,32,35,,,,
948012,84149019,NUT HEX M12 8 ZBP,RCD Spares,RCD Spares,Nos,18,44,48,,,,
948013,73181600,NUT HEX M10 X 1 ZBP,EPSAC ROCD Spares; OFSAC Spares,EPSAC ROCD Spares,Nos,18,9,10,,,,
948016,,NUT HEX M16 8 ZBP,RCD Spares,RCD Spares,Nos,18,18,20,,,,
948020,,NUT HEX M20 ZBP,OFSAC Spares,OFSAC Spares,Nos,18,80,86,,,,Selling price derived at cost x 1.07
959032,,"EQUAL ELBOW UNION-1 1/4""ODPIPE",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3754,4017,,,,
959082,73071190,"HOSE ADAPTER11/4""NPTX11/4""BSP",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1376,1473,,,,
959105,,"BRANCH TEE HOSE ADAP.11/4""NPT",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2779,2974,,,,
959106,73071190,"BRANCH TEE HOSE ADAPTER 1/4""",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,356,381,,,,
959107,73071190,"BRANCH TEE HOSE ADAP.1/4""NPT",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,356,381,,,,
959210,73071190,"SWL ELBOW CONN. 1""NPT X 1""T",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3227,3453,,,,
959212,73079190,"SWL ELBOW CONN.1 1/4""X1 1/4""T",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3699,3958,,,,
959213,,"SWL ELBOW CONN.3/4""ODxM20x1.5",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1719,1840,,,,
959214,,"SWL ELB CONN 1""x1""NPT;1/4""BSP",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3412,3651,,,,
959218,73079990,"TMS COUPLING 3/4""NPT x 1/2""OD",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,486,521,,,,
959224,73079990,"SWL.EL.CON 1 1/4""x1 1/4"" NPT",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3661,3918,,,,
959226,73079990,"SWL ELBOW CONN. 1""BSP X 1""T",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3320,3553,,,,
959228,,"PM COUPLING 3/4""ODx3/8""BSP",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,504,540,,,,
959233,,"TAPER MALE TEE RUN 1-1/4""NPT",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4661,4988,,,,
959235,,"SWL ELBOW CONNT 2""NPTx2""OD",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5226,5592,,,,
959236,,"SWL ELW CONT 2""NPTx2""OD&1/4""NP",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6057,6481,,,,
959239,73071190,"PMS COULG 1-1/4""BSPx1-1/4""OD",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1669,1786,,,,
959242,,"BR.TEE 1/4""OD TUBE 7/16""UNF FE",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,622,666,,,,
959243,,"90 ELBOW 1/4""OD TUBE 7/16""UNFF",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,363,389,,,,
959244,,"RUN TEE 1/4""TUBE7/16""UNF FEMAL",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,622,666,,,,
959245,,"SWIVEL ELBOW CONNECTOR 1/2""",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,777,832,,,,
959254,73079990,"PARALLEL MSC 1/2""BSP 1/2"" OD",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,748,801,,,,
959260,,SWL ELBOW CONN 1 NPTxM36x2,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1192,1276,,,,
959263,,PARALLEL MSC 3/4 BSPxM36x2,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,304,326,,,,
959265,,SWL ELBOWCONN 3/4 NPTxM27x1.5,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,664,711,,,,
959266,73071190,UNION TEE EQUAL 3/4 NPTxM27x1.,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1479,1583,,,,
959270,73071190,ELBOW TMS 1/4 NPTx1/4 BSP,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,177,190,,,,
959295,84149019,COUPLING TMS 1 NPTxM36x2,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,405,434,,,,
959296,,ELBOW TMS 1 NPTxM36x2,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,570,610,,,,
959325,84149019,CPLNG TMS 11/2NPT X M42 X 2,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,948,1015,,,,
959327,,SE CONN 11/2NPT X M42 X 2,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2531,2709,,,,
959362,,"SE CONN. BODY1 1/2""BSPX1 1/4""T",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4073,4359,,,,
959367,,"Coup. TMS 1 1/2""TUBE ODX1""NPT",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2044,2188,,,,
959370,73079290,"Coup. TMS 1""ODx1-1/4""NPT",EPSAC ROCD Spares; OFSAC Spares,EPSAC ROCD Spares,Nos,18,786,842,,,,
959371,73071190,"SWIVEL ELB CONT 1-1/4""BSPx1""OD",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3482,3726,,,,
959381,84149019,1/8 BSP BONDED SEAL WASHER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,73,79,,,,
959385,87089900,1/4 BSP BONDED SEAL WASHER,EPSAC ROCD Spares; OFSAC Spares,EPSAC ROCD Spares,Nos,18,71,76,,,,
959386,87089900,3/8 BSP BONDED SEAL WASHER,RCD Spares; EPSAC ROCD Spares,RCD Spares,Nos,18,62,67,,,,
959387,87089900,1/2 BSP BONDED SEAL WASHER,RCD Spares,RCD Spares,Nos,18,68,73,,,,
959391,87089900,1 1/2 BSP BONDED SEAL WASHER,EPSAC ROCD Spares; OFSAC Spares,EPSAC ROCD Spares,Nos,18,204,219,,,,
959399,87089900,2 BSP BONDED SEAL WASHER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,247,265,,,,
959401,,"90DEG ST THRD ELBOW&NUT-1""TUBE",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,9683,10361,,,,
959402,,"90DEG ST THRD ELBOW&NUT3/4""TUB",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6782,7257,,,,
959406,,"ST THRD CONTR WITH NUT-3/4""TUE",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,997,1067,,,,
959419,,"ST.THREAD EBOW 1""ODx1-1/16""UN",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2226,2382,,,,
959420,73079190,"STRT THD ELBW 1-1/4""ODx1-5/8""",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2896,3099,,,,
959422,73071190,"ST.THRD. ELB. 1""ODx1-5/16""UNF",EPSAC ROCD Spares; OFSAC Spares,EPSAC ROCD Spares,Nos,18,1300,1391,,,,
959423,,"STRT THREAD ELBOW 1""ODx1-5/8""U",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1928,2063,,,,
959424,73071190,"SWL RUN TEE C0NT3/4""BSPx1""OD",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2300,2461,,,,
959436,40169990,M22 Bonded Seal Washer,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,107,115,,,,
959437,,7/8BSP BONDED SEAL WASHER VITO,RCD Spares,RCD Spares,Nos,18,124,133,,,,
